magma_block	MAGMA	icon-minecraft-magma-block	1.1	1.10	213
nether_wart_block	NETHER_WART_BLOCK	icon-minecraft-nether-wart-block	1.1	1.10	214
red_nether_bricks	RED_NETHER_BRICKS	icon-minecraft-red-nether-bricks	1.1	1.10	215
bone_block	BONE_BLOCK	icon-minecraft-bone-block	1.1	1.10	216
observer	OBSERVER	icon-minecraft-observer	1.11	1.11	218
white_shulker_box	WHITE_SHULKER_BOX	icon-minecraft-white-shulker-box	1.11	1.11	219
orange_shulker_box	ORANGE_SHULKER_BOX	icon-minecraft-orange-shulker-box	1.11	1.11	220
magenta_shulker_box	MAGENTA_SHULKER_BOX	icon-minecraft-magenta-shulker-box	1.11	1.11	221
light_blue_shulker_box	LIGHT_BLUE_SHULKER_BOX	icon-minecraft-light-blue-shulker-box	1.11	1.11	222
yellow_shulker_box	YELLOW_SHULKER_BOX	icon-minecraft-yellow-shulker-box	1.11	1.11	223
lime_shulker_box	LIME_SHULKER_BOX	icon-minecraft-lime-shulker-box	1.11	1.11	224
pink_shulker_box	PINK_SHULKER_BOX	icon-minecraft-pink-shulker-box	1.11	1.11	225
gray_shulker_box	GRAY_SHULKER_BOX	icon-minecraft-gray-shulker-box	1.11	1.11	226
light_gray_shulker_box	LIGHT_GRAY_SHULKER_BOX	icon-minecraft-light-gray-shulker-box	1.11	1.11	227
cyan_shulker_box	CYAN_SHULKER_BOX	icon-minecraft-cyan-shulker-box	1.11	1.11	228
purple_shulker_box	PURPLE_SHULKER_BOX	icon-minecraft-purple-shulker-box	1.11	1.11	229
blue_shulker_box	BLUE_SHULKER_BOX	icon-minecraft-blue-shulker-box	1.11	1.11	230
brown_shulker_box	BROWN_SHULKER_BOX	icon-minecraft-brown-shulker-box	1.11	1.11	231
green_shulker_box	GREEN_SHULKER_BOX	icon-minecraft-green-shulker-box	1.11	1.11	232
red_shulker_box	RED_SHULKER_BOX	icon-minecraft-red-shulker-box	1.11	1.11	233
black_shulker_box	BLACK_SHULKER_BOX	icon-minecraft-black-shulker-box	1.11	1.11	234
white_glazed_terracotta	WHITE_GLAZED_TERRACOTTA	icon-minecraft-white-glazed-terracotta	1.12	1.12	235
orange_glazed_terracotta	ORANGE_GLAZED_TERRACOTTA	icon-minecraft-orange-glazed-terracotta	1.12	1.12	236
magenta_glazed_terracotta	MAGENTA_GLAZED_TERRACOTTA	icon-minecraft-magenta-glazed-terracotta	1.12	1.12	237
light_blue_glazed_terracotta	LIGHT_BLUE_GLAZED_TERRACOTTA	icon-minecraft-light-blue-glazed-terracotta	1.12	1.12	238
yellow_glazed_terracotta	YELLOW_GLAZED_TERRACOTTA	icon-minecraft-yellow-glazed-terracotta	1.12	1.12	239
lime_glazed_terracotta	LIME_GLAZED_TERRACOTTA	icon-minecraft-lime-glazed-terracotta	1.12	1.12	240
pink_glazed_terracotta	PINK_GLAZED_TERRACOTTA	icon-minecraft-pink-glazed-terracotta	1.12	1.12	241
gray_glazed_terracotta	GRAY_GLAZED_TERRACOTTA	icon-minecraft-gray-glazed-terracotta	1.12	1.12	242
light_gray_glazed_terracotta	LIGHT_GRAY_GLAZED_TERRACOTTA	icon-minecraft-light-gray-glazed-terracotta	1.12	1.12	243
cyan_glazed_terracotta	CYAN_GLAZED_TERRACOTTA	icon-minecraft-cyan-glazed-terracotta	1.12	1.12	244
purple_glazed_terracotta	PURPLE_GLAZED_TERRACOTTA	icon-minecraft-purple-glazed-terracotta	1.12	1.12	245
blue_glazed_terracotta	BLUE_GLAZED_TERRACOTTA	icon-minecraft-blue-glazed-terracotta	1.12	1.12	246
brown_glazed_terracotta	BROWN_GLAZED_TERRACOTTA	icon-minecraft-brown-glazed-terracotta	1.12	1.12	247
green_glazed_terracotta	GREEN_GLAZED_TERRACOTTA	icon-minecraft-green-glazed-terracotta	1.12	1.12	248
red_glazed_terracotta	RED_GLAZED_TERRACOTTA	icon-minecraft-red-glazed-terracotta	1.12	1.12	249
black_glazed_terracotta	BLACK_GLAZED_TERRACOTTA	icon-minecraft-black-glazed-terracotta	1.12	1.12	250
white_concrete	WHITE_CONCRETE	icon-minecraft-white-concrete	1.12	1.12	251
orange_concrete	ORANGE_CONCRETE	icon-minecraft-orange-concrete	1.12	1.12	251
magenta_concrete	MAGENTA_CONCRETE	icon-minecraft-magenta-concrete	1.12	1.12	251
light_blue_concrete	LIGHT_BLUE_CONCRETE	icon-minecraft-light-blue-concrete	1.12	1.12	251
yellow_concrete	YELLOW_CONCRETE	icon-minecraft-yellow-concrete	1.12	1.12	251
lime_concrete	LIME_CONCRETE	icon-minecraft-lime-concrete	1.12	1.12	251
pink_concrete	PINK_CONCRETE	icon-minecraft-pink-concrete	1.12	1.12	251
gray_concrete	GRAY_CONCRETE	icon-minecraft-gray-concrete	1.12	1.12	251
light_gray_concrete	LIGHT_GRAY_CONCRETE	icon-minecraft-light-gray-concrete	1.12	1.12	251
cyan_concrete	CYAN_CONCRETE	icon-minecraft-cyan-concrete	1.12	1.12	251
purple_concrete	PURPLE_CONCRETE	icon-minecraft-purple-concrete	1.12	1.12	251
blue_concrete	BLUE_CONCRETE	icon-minecraft-blue-concrete	1.12	1.12	251
brown_concrete	BROWN_CONCRETE	icon-minecraft-brown-concrete	1.12	1.12	251
green_concrete	GREEN_CONCRETE	icon-minecraft-green-concrete	1.12	1.12	251
red_concrete	RED_CONCRETE	icon-minecraft-red-concrete	1.12	1.12	251
black_concrete	BLACK_CONCRETE	icon-minecraft-black-concrete	1.12	1.12	251
white_concrete_powder	WHITE_CONCRETE_POWDER	icon-minecraft-white-concrete-powder	1.12	1.12	252
orange_concrete_powder	ORANGE_CONCRETE_POWDER	icon-minecraft-orange-concrete-powder	1.12	1.12	252
magenta_concrete_powder	MAGENTA_CONCRETE_POWDER	icon-minecraft-magenta-concrete-powder	1.12	1.12	252
light_blue_concrete_powder	LIGHT_BLUE_CONCRETE_POWDER	icon-minecraft-light-blue-concrete-powder	1.12	1.12	252
yellow_concrete_powder	YELLOW_CONCRETE_POWDER	icon-minecraft-yellow-concrete-powder	1.12	1.12	252
lime_concrete_powder	LIME_CONCRETE_POWDER	icon-minecraft-lime-concrete-powder	1.12	1.12	252
pink_concrete_powder	PINK_CONCRETE_POWDER	icon-minecraft-pink-concrete-powder	1.12	1.12	252
gray_concrete_powder	GRAY_CONCRETE_POWDER	icon-minecraft-gray-concrete-powder	1.12	1.12	252
light_gray_concrete_powder	LIGHT_GRAY_CONCRETE_POWDER	icon-minecraft-light-gray-concrete-powder	1.12	1.12	252
cyan_concrete_powder	CYAN_CONCRETE_POWDER	icon-minecraft-cyan-concrete-powder	1.12	1.12	252
purple_concrete_powder	PURPLE_CONCRETE_POWDER	icon-minecraft-purple-concrete-powder	1.12	1.12	252
blue_concrete_powder	BLUE_CONCRETE_POWDER	icon-minecraft-blue-concrete-powder	1.12	1.12	252
brown_concrete_powder	BROWN_CONCRETE_POWDER	icon-minecraft-brown-concrete-powder	1.12	1.12	252
green_concrete_powder	GREEN_CONCRETE_POWDER	icon-minecraft-green-concrete-powder	1.12	1.12	252
red_concrete_powder	RED_CONCRETE_POWDER	icon-minecraft-red-concrete-powder	1.12	1.12	252
black_concrete_powder	BLACK_CONCRETE_POWDER	icon-minecraft-black-concrete-powder	1.12	1.12	252
structure_block	STRUCTURE_BLOCK	icon-minecraft-structure-block	1.09	1.9	255
iron_shovel	IRON_SHOVEL	icon-minecraft-iron-shovel	1.08	1.8	256
iron_pickaxe	IRON_PICKAXE	icon-minecraft-iron-pickaxe	1.08	1.8	257
iron_axe	IRON_AXE	icon-minecraft-iron-axe	1.08	1.8	258
flint_and_steel	FLINT_AND_STEEL	icon-minecraft-flint-and-steel	1.08	1.8	259
apple	APPLE	icon-minecraft-apple	1.08	1.8	260
bow	BOW	icon-minecraft-bow	1.08	1.8	261
arrow	ARROW	icon-minecraft-arrow	1.08	1.8	262
coal	COAL	icon-minecraft-coal	1.08	1.8	263
charcoal	CHARCOAL	icon-minecraft-charcoal	1.08	1.8	263
diamond	DIAMOND	icon-minecraft-diamond	1.08	1.8	264
iron_ingot	IRON_INGOT	icon-minecraft-iron-ingot	1.08	1.8	265
gold_ingot	GOLD_INGOT	icon-minecraft-gold-ingot	1.08	1.8	266
iron_sword	IRON_SWORD	icon-minecraft-iron-sword	1.08	1.8	267
wooden_sword	WOODEN_SWORD	icon-minecraft-wooden-sword	1.08	1.8	268
